"","GupDM_A_11","GupDM_A_15","GupDM_A1","GupDM_A10","GupDM_A12","GupDM_A13","GupDM_A14","GupDM_A2","GupDM_A3","GupDM_A4","GupDM_A5","GupDM_A6","GupDM_A7","GupDM_A8","GupDM_A9","GupDM_HAG","GupDM_HAH","GupDM_HAI","GupDM_HAJ","GupDM_HAK","GupDM_HAL","GupDM_HAM","GupDM_HAN","GupDM_HAO","GupDM_HAP","GupDM_HAR","GupDM_HAT","GupDM_HBR","GupDM_HCL","GupDM_HCM","GupDM_HCN","GupDM_HCO","GupDM_HCP","GupDM_HCQ","GupDM_HCR","GupDM_HCS","GupDM_HCT","GupDM_HCU","GupDM_HCV","GupDM_HCY","GupDM_HDB","GupDM_HDF","GupDM_HP","GupDM_HR","GupDM_HS","GupDM_JA","GupDM_JB","GupDM_JC","GupDM_JD","GupDM_JE","GupDM_JG","GupDM_JH","GupDM_JI","GupDM_JJ","GupDM_JK","GupDM_JL","GupDM_JM","GupDM_JN","GupDM_JO","GupDM_JP"
"PWY-6124: inosine-5'-phosphate biosynthesis II",0.000471014535,0.00022642836,0.0003308287462,0.000382198883,0.000258251948,0.00038233078,0.000406977802,0.00104074301,0.00067312696,0.000751690382,0.00063799176,0.00065320018,0.000343725715,0.0002241855025,0.00030330534,3.731237e-05,0.000175410697,0.00020249494,0.000708530667,0.00025592501,0.000280979032,0.00042662619,0.000659031301,0.000275756263,0.000200662192,4.283528e-05,1.629916e-05,0.00041740776,0.0001273142,0.00017192988,0.000244349409,0.0004293722,0.00025806579,0.00069938927,0.0004168988,0.00039280448,0.00032444336,0.0003630706,0.000401483057,0.000123439995,0.00043255846,0.00068508166,0.00016908045,0.00015222092,0.000433485,0.000724389074,0.000434652235,0.000435361665,0.000381091866,0.00045198676,0.00049754942,0.000532329223,0.000403931308,0.000380981324,0.000534910447,0.00076316953,0.000497018287,0.000457535848,0.000425702195,0.000522257601
"PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II",0.000320720501,0.000222776127,0.0003868271722,0.000409210304,0.000448978215,0.0003452287,0.00055678995,0.00021347183,0.0005968507,0.00023783592,0.00042738371,0.00013771619,0.000483516942,0.000287160065,0.00037081754,0.0001864018,7.98107e-05,0.00037923941,0.00041137117,0.000240448065,0.00030670914,0.000281029604,0.000527308659,0.000342502211,0.000214056178,0.0001459474,0.00020049578,0.0002817428,0.0004070168,0.0001788191,0.00027469538,0.0004346982,0.000381999548,0.00024558188,0.00023641116,0.00020343172,0.0002116191,0.00065989541,0.0004386882,0.00012920246,0.00029798065,0.00053243986,0.00041520752,0.00028819505,0.000328736011,0.00027690145,0.00050986678,0.00058261573,0.00046532276,0.00051457255,0.0002313126,0.00059581151,0.00054315146,0.00041818553,0.00059205394,0.00033330418,0.00060826389,0.000556291505,0.000589673795,0.000353822449
"PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II",0.000637896165,0.000386412476,0.00046692998,0.000526082541,0.00054944207,0.0004532795,0.00046700695,0.00048207742,0.00053404,0.00051127944,0.000577586852,0.00050130228,0.00050287538,0.000402075257,0.00051103501,0.00024305913,0.0001571824,0.0003657045,0.0004713112,0.00029992003,0.00035961975,0.000430082207,0.00054153396,0.00032413806,0.00029679035,0.0001602305,0.00033033116,0.00036722692,0.0003939622,0.0002298681,0.00034479368,0.00040464342,0.00038825932,0.00043133786,0.00044492564,0.00037413535,0.0004062635,0.00051818293,0.0004258348,0.00019189217,0.00041951554,0.00057775113,0.00045192336,0.0003504585,0.00035110767,0.0004240938,0.00044409155,0.00049614726,0.0004374343,0.00047723623,0.0004969087,0.00044528282,0.00046250191,0.00044201688,0.000489094477,0.00048394606,0.000481370305,0.00044450119,0.00051209199,0.00044562712
"PWY-6143: CMP-pseudaminate biosynthesis",0,0,0,0,0,0,1.8307e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67144e-06,0,0,0,0,7.27884e-06,1.7817e-06,0,0,0,3.18076e-06,0,2.35197e-06,0
"PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I",0.000320018718,0.00016235245,0.00023758112,0.000186912442,0.000316486484,0.000289818889,0.00028355204,0.00011800911,0.0004684763,0.00016280168,0.00029484034,0.00035694507,0.000421585827,0.000164581954,0.00028570327,0.000954791,0.0010264483,0.0008910123,0.00050749795,0.00056965403,0.00026137989,0.000216722947,0.00050999226,0.000409952158,0.00100072091,0.0014985028,0.00053424431,0.00051611074,0.0010868158,0.000901902102,0.00012843921,0.0010151584,0.00019565043,0.0003723112,0.00042785494,0.0006023545,5.14292e-05,0.00030718911,0.0010656257,0.000183290301,0.0005296202,0.00063440924,0.00054974,0.0012329236,0.00086923731,0.00018383142,0.00040415578,0.00031416761,0.00019491973,0.00018956855,0.00015702992,0.00040398846,0.00035775686,0.00023448627,0.00028576441,0.0001716741,0.00026220638,0.00032694719,0.00037454846,0.00021961609
"PWY-6151: S-adenosyl-L-methionine cycle I",0.00050557784,0.000542662581,0.0004583153412,0.000461123269,0.00051306944,0.000455394485,0.000531173442,0.00029714333,0.00050036639,0.000623864423,0.000275116621,0.00053359418,0.000588833934,0.0005602981465,0.00050173133,0.00151233959,0.001251105991,0.001527380744,0.00058211715,0.00126680435,0.001024485194,0.000393596266,0.000663615697,0.000941580133,0.0012890893,0.0020150448,0.00125625595,0.00094092138,0.00189726177,0.0012703909,0.000747072319,0.00146621236,0.00050466898,0.00070606393,0.00079957411,0.00114944133,0.000364407935,0.0006795286742,0.00143146222,0.00027465335,0.00088782994,0.00046985683,0.00135974976,0.00120692074,0.00118225293,0.000776357872,0.000994237947,0.00051548215,0.000447851214,0.00064827904,0.00043278696,0.00064866275,0.00080943668,0.000514012728,0.00062915732,0.00078759425,0.00059842002,0.000543807028,0.000811787821,0.000618169899
"PWY-6163: chorismate biosynthesis from 3-dehydroquinate",0.00031823924,0.00041679703,0.0004380242,0.000443183241,0.000634387083,0.00048778408,0.00054613198,0.00056416317,0.0007560293,0.00069316651,0.00070115018,0.00050901912,0.000641315134,0.000416395198,0.00067405089,0.0006694376,0.00051081558,0.00115704197,0.00078272722,0.00085234005,0.00074311781,0.00040870666,0.00088639522,0.000654892254,0.000695188914,0.0011688545,0.00082580801,0.00056773361,0.0011288134,0.00044173462,0.00061420596,0.0007900034,0.00038946899,0.00061458771,0.00079655016,0.00099304188,0.00237635261,0.0005123517,0.00081000238,0.000257251808,0.00054297849,0.00063792065,0.00095018906,0.00039587844,0.000964222973,0.00061977694,0.00076431065,0.00048062979,0.00040198113,0.00058982904,0.00049931229,0.00062656326,0.00056827743,0.00041772824,0.00058162422,0.00066901463,0.000553952474,0.00053077793,0.00062904341,0.00055808281
"PWY-6165: chorismate biosynthesis II (archaea)",0,0,0,0,0,0,0,2.35523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.05982e-06,0,6.00607e-06,0,0,0,0,0,0,0
"PWY-6167: flavin biosynthesis II (archaea)",0,0,0,0,0,0,0,6.795631e-05,0.00010520232,0,1.98707e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.691106e-05,0,6.65056e-06,0,0,0,0,0,0,0,5.577455e-05,0,0,0,0
"PWY-6168: flavin biosynthesis III (fungi)",0.00041260397,0.000239337926,0.000309386379,0.000238116769,0.000255183515,0.000277619843,0.00035671978,0.00016327861,0.00059908263,0.00040213156,0.0001771303,0.00033219108,0.000313969881,0.00024851458,0.00028337442,0.00013874203,0.0002596509,0.00014458571,0.00052632486,0.000291796917,0.000282946895,0.000169235541,0.00061270788,0.00019035989,0.00023324208,0.0001395843,0.00018033041,0.00028169324,8.48602e-05,0.00026548424,0.000216123617,0.00018014385,0.00025154272,0.00024484436,0.0002072553,0.0001949657,0.00025268427,0.00014993329,0.00015487602,0.00012062346,0.00033574398,0.0003438159,0.00038209636,8.965727e-05,0.00020929332,6.30477e-05,0.00032331545,0.00030928096,0.00022920337,0.0002147655,0.00016234011,0.0003738856,0.00032092691,0.00019904594,0.00032172296,0.00014193346,0.000376076423,0.00035007257,0.00033015271,0.000167467802
"PWY-6182: superpathway of salicylate degradation",0,0,6.497359e-06,6.99165e-06,0.000126998113,2.534392e-05,0,0,0,0,0,0,4.122827e-05,0,8.60372e-06,0,0,0,0,4.80726e-06,0,0,0,2.70982e-06,0,0,0,0,0,0,0,0,0,0,0,0,2.293573e-05,4.231831e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-6185: 4-methylcatechol degradation (ortho cleavage)",0,0,8.373206e-06,6.71911e-06,0.000137853134,3.9382932e-05,0,0,0,0,0,0,4.678219e-05,0,6.88918e-06,0,0,0,0,6.13756e-06,0,0,0,3.42229e-06,0,0,0,0,0,0,0,0,0,0,0,0,2.368005e-05,4.550187e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-621: sucrose degradation III (sucrose invertase)",9.105156e-05,9.8471759e-05,0.000183970034,0.000287635059,0.000607209943,0.000277649017,8.189829e-05,3.63714e-05,9.75736e-05,0.000114244,3.245305e-05,0.00011148863,0.000282000827,9.5839655e-05,0.00018905433,1.938399e-05,1.83835e-05,8.22868e-06,5.7952305e-05,6.38115e-06,6.861315e-05,0.00010527435,0.00011820894,4.5361169e-05,3.3477155e-05,0,5.169169e-05,2.37954e-05,0,8.118128e-05,3.2247238e-05,8.32172e-06,3.080385e-05,0.00011267604,6.13629e-05,3.966873e-05,0.000209647632,0.0002000913,1.495e-05,1.751033e-05,4.765556e-05,0.00025021889,6.52495e-05,3.414249e-05,1.914953e-05,4.83923e-06,4.278439e-05,0.00010667224,8.760129e-05,4.18488e-05,6.83332e-05,6.52858e-05,8.646227e-05,5.650873e-05,6.579118e-05,1.885563e-05,7.030692e-05,9.435668e-05,7.399229e-05,8.63201e-05
"PWY-6210: 2-aminophenol degradation",0,6.50728e-07,0,1.47158e-06,0,1.72688e-06,0,0,0,0,0,0,1.38834e-06,0,0,0,0,0,0,0,1.3941e-06,0,0,3.84081e-07,0,0,0,0,0,0,0,0,0,0,0,0,1.062082e-05,3.165195e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-6215: 4-chlorobenzoate degradation",0,0,7.60707e-06,9.926648e-06,2.55085e-06,1.3252134e-05,0,0,0,0,0,0,8.16305e-06,1.3865e-06,0,0,0,0,0,0,0,1.312398e-06,0,0,0,0,3.75723e-06,0,0,0,0,0,0,0,2.56336e-06,0,0,1.3323868e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-622: starch biosynthesis",0,0.000181111,8.78145e-05,2.92385e-05,3.54187e-05,0,1.25508e-05,0,0,0,0,0,0,0.000190296,0,0,0,9.06343e-06,0,0,0,5.74261e-05,1.22388e-05,0,0,0,0,2.9673e-05,0,0,1.25448e-05,0,0,2.71013e-05,0,0,0.000130809,0,0,0,4.06209e-05,2.48327e-05,0,0,0,0,0,0,0,8.93525e-06,0,0,0,0,0,0,0,0,0,0
"PWY-6263: superpathway of menaquinol-8 biosynthesis II",0,0,0,0,0,0,0,0,1.27757e-05,0,4.26712e-05,0,7.58152e-06,0,0,0,5.92745e-06,0,2.48958e-05,8.1779e-06,2.11581e-05,0,0,0,0,0,0,6.50614e-05,0,0,0,1.66125e-05,0,0,4.1237e-05,0,0,6.9331e-06,1.23942e-05,0,3.28767e-05,2.50482e-05,0,1.23624e-05,3.21452e-05,0,0,1.6548e-05,1.76494e-05,0,0,0,1.73443e-05,0,0,0,2.3883e-05,1.67157e-05,1.09019e-05,0
"PWY-6270: isoprene biosynthesis I",0,0.000114758,5.646913e-05,6.41407e-06,2.04062e-05,1.22404e-05,0,0,3.91745e-05,1.42119e-05,4.79273e-05,0,0,0.000117862,1.3775e-05,3.81981e-05,3.5215e-05,4.28217e-05,0,0,5.758529e-05,6.89824e-05,8.90309e-05,0,6.07508e-05,3.82866e-06,3.96462e-05,0,0,6.15553e-05,7.152664e-05,1.2078e-05,5.71691e-05,9.27372e-05,0,8.46109e-06,0.000147079,0,2.677965e-05,0,4.72888e-05,2.32887e-05,2.046105e-05,0,0,0,0,0,0,5.10486e-05,1.18573e-05,0,8.28126e-06,0,1.78598e-05,0,0,0,0,2.08125e-05
"PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis",0.000577379065,0.000614846165,0.0005717546998,0.000653317846,0.000561904956,0.000573651135,0.000682943716,0.00111573847,0.00085269875,0.000995377558,0.000838846227,0.000867074339,0.000761909934,0.0006459004031,0.000752704117,0.00136354998,0.00123943874,0.001331573638,0.00078415008,0.001150727241,0.000817668511,0.000566249984,0.000855913675,0.000850565759,0.001394039911,0.00180164941,0.0010791776,0.00091579736,0.00198146039,0.00133153656,0.000615835913,0.00146505138,0.00049639721,0.000851946721,0.001203972595,0.00151873986,0.001131230171,0.000728037295,0.00141500045,0.000308688647,0.00089798737,0.00066655844,0.00124830656,0.001272473072,0.001401096094,0.00100248613,0.000953214936,0.000722361024,0.00058918001,0.000725832946,0.00074430299,0.00069363071,0.000850660186,0.000582213255,0.000679201197,0.00113737692,0.000693437251,0.000670465375,0.000847283364,0.000690684816
"PWY-6281: L-selenocysteine biosynthesis II (archaea and eukaryotes)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18812e-06,0,0,0,0,0,0
"PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)",0.00024657111,0.000452772446,0.00044177044,0.000477805789,0.00060220653,0.000482692803,0.0003156072,5.13018e-05,0.000100555,2.755464e-05,9.125656e-05,0,0.000430310952,0.00054698717,0.00045316671,2.52387e-05,0.00015023931,0,4.40812e-05,3.07191e-05,0.0001473907,0.00020819725,0.0001372491,0.000245606662,9.790253e-05,0,0.0001587766,5.138936e-05,0,9.574404e-05,5.42279e-05,1.658517e-05,0.00011265571,0.00011453332,0.0001157656,5.98521e-05,0.000161276146,0.0003580574,0,0.0001257459,4.70353989e-05,2.297102e-05,0,3.7431e-05,8.333669e-05,2.002841e-05,8.01103e-05,0.000156727233,0.0001415556,6.416645e-05,0.0001652469,0.00018519806,0.00021480311,0.000169313517,0.000133041,6.964264e-05,0.00018645567,0.00015424268,0.000164296167,0.0001959965
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)",0.0001123537,0.00028551208,0.000223587221,0.00027867343,3.562647e-05,0.0002693676,8.10214e-05,1.86416e-05,0,0,3.30836e-05,0,0.00015309375,0.00032963954,1.867498e-05,0,0,0,0,0,1.20866e-05,8.368728e-05,0,2.049801e-05,0,0,4.524284e-05,0,0,4.50176e-05,1.842087e-05,0,2.54509e-05,0,4.81496e-05,0,0,8.13557e-05,0,4.53212e-05,0,1.11715e-05,0,0,0,1.23404e-05,0,0,5.40429e-05,1.869624e-05,8.19012e-05,1.42995e-05,6.06198e-05,3.72599e-05,0,0,1.713623e-05,1.96236e-05,2.81295e-05,8.43808e-05
"PWY-6285: superpathway of fatty acids biosynthesis (E. coli)",0.0001578284,0.000352593,0.00028349805,0.0003256601,6.479366e-05,0.00031938115,0.0001212153,2.07096e-05,0,0,0,0,0.00022328677,0.00041287,2.29537e-05,0,0,0,0,0,2.2404e-05,0.0001086006,0,3.48272e-05,0,0,6.412973e-05,0,0,6.21795e-05,0,0,0,0,6.35116e-05,0,0,0.0001282376,0,6.37265e-05,0,0,0,0,0,0,0,0,6.42832e-05,0,0.0001037483,2.63981e-05,8.88262e-05,4.56402e-05,0,0,1.79146e-05,3.23244e-05,4.48412e-05,0.0001130791
"PWY-6305: putrescine biosynthesis IV",0.00025936078,0.000682522043,0.000391838227,0.000454672773,0.000649767019,0.000352832309,0.00019747596,5.469911e-05,5.25778e-05,0.0001750493,0.00012695519,0.00019286318,0.00043002148,0.000686730861,0.00038120751,2.47906e-05,5.114603e-05,2.725322e-05,0.0001358908,7.385362e-05,0.000107578778,0.000159059242,6.296957e-05,6.477097e-05,6.586918e-05,9.59187e-06,0.000171710723,0.0001104536,2.056229e-05,9.9935783e-05,7.4722396e-05,0.0001470788,0.00014140541,0.000174958322,0.00011039919,6.048215e-05,0.000204746386,0.000325813098,0.0001331456,8.280767e-05,0.00014534833,8.509932e-05,5.518385e-05,7.3247917e-05,0.00013129702,2.49844e-05,8.922686e-05,0.0001145099,0.0001314118,0.000103496,0.0001787312,0.0001040274,0.00017909665,0.0001495777,0.0001098167,4.657535e-05,0.0001161949,8.426246e-05,0.0001688356,0.00010495276
"PWY-6317: galactose degradation I (Leloir pathway)",0.0002125189,0.000378585211,0.0002844921606,0.000284310065,0.00030923182,0.000348813942,0.00015204124,7.196774e-05,0.0001600296,0.00024231315,0.0002183007,0.0002036324,0.000243019733,0.000392605601,0.00018645982,0.0001003673,0.000101028548,9.89966e-05,0.00022965337,0.000194127516,0.000327600467,0.00015739554,0.00027783764,0.000181752888,7.515261e-05,2.63345e-05,0.00017515258,0.00023081542,7.36472e-05,9.764627e-05,0.00020122702,0.00014088012,9.283586e-05,0.00019919552,0.00044560459,0.00013734181,9.729534e-05,0.00016346983,0.00017615845,7.644014e-05,0.00022338797,0.00013024565,0.00027253825,8.07946e-05,0.00021753503,0.0002228944,6.67639e-05,0.00016703757,0.0001297982,9.8435e-05,0.0001977788,6.86459e-05,0.0001257948,0.00018340316,0.0001065126,0.000267431,0.00011776,9.066008e-05,0.000130579,0.0001443644
"PWY-6318: L-phenylalanine degradation IV (mammalian, via side chain)",0,5.116884e-06,2.8534637e-05,4.2868703e-05,0.000178128923,7.8195546e-05,0,6.0143e-05,0,0,0,6.83492e-06,6.2394813e-05,1.899798e-05,4.628437e-05,0,0,0,0,0,2.84316e-05,0,0,8.76782e-06,1.213422e-05,0,4.2388892e-05,6.65528e-06,0,5.70268e-06,0,0,1.355554e-05,0,0,1.928716e-05,2.021861e-05,4.6205055e-05,0,0,0,0,0,1.051721e-05,0,0,6.56194e-06,0,0,0,0,2.75949e-06,0,0,0,0,0,0,0,6.06143e-06
"PWY-6344: L-ornithine degradation II (Stickland reaction)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.88231e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-6349: CDP-archaeol biosynthesis",0,0,0,0,0,0,0,5.44388e-05,4.913672e-05,0,1.476455e-05,0,0,0,0,0,0,0,0,4.94004e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.661248e-05,0,0,0,0,0,0,0,2.91206e-06,0,3.543133e-05,0,0,0,0
"PWY-6353: purine nucleotides degradation II (aerobic)",0.0002312017,0.0006745093,0.000411654283,0.00027094738,9.1544576e-05,0.00026233903,0.0002358225,8.16848e-05,0,2.73898e-05,7.912907e-05,4.54433e-05,0.00017130317,0.00058350123,0.00013480249,5.05685e-05,1.765091e-05,0,0,7.10554e-05,7.081838e-05,0.00010904606,9.662725e-05,2.508429e-05,2.6295e-05,0,0.00013311047,0,0,9.410205e-05,6.26373e-05,0,9.34809e-05,7.30522e-05,6.31614e-05,0,0,0.0001678555,3.56779e-05,4.90952e-05,0,9.83577e-05,1.66699e-05,1.18759e-05,1.07889e-05,0,2.707354e-05,9.102978e-05,0.0001415632,6.09525e-05,0.0001955076,3.29363e-05,0.000144591,0.0001245107,4.33931e-05,1.15091e-05,7.60051e-05,5.13056e-05,0.0001274539,0.0001935339
"PWY-6385: peptidoglycan biosynthesis III (mycobacteria)",0.00067258881,0.000532322239,0.000523640235,0.000528675907,0.000583274261,0.000495851259,0.000617385494,0.00074252172,0.00073649847,0.00106870393,0.00083489764,0.00081210987,0.000789493787,0.000525039441,0.00085344172,0.00138492902,0.0013072219,0.00151123536,0.00079230191,0.00118457708,0.00093130457,0.00058918431,0.000922020554,0.000872482328,0.00136204719,0.00186679059,0.00111392004,0.00099516203,0.00186586305,0.0012453822,0.000796492319,0.00147665243,0.00060542685,0.00088548915,0.00101451036,0.00117643301,0.00147729793,0.00078969326,0.00147298403,0.000315850609,0.00103239274,0.00070454167,0.00125475486,0.00147722879,0.00145801352,0.0009884565,0.00093527682,0.0007055266,0.00061906097,0.00093137307,0.0006706063,0.00058060903,0.00081456057,0.00064798352,0.000762137265,0.00106688061,0.000652068152,0.00062638297,0.000831893008,0.0007533269
"PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)",0.00057569614,0.000492482067,0.00049226688,0.00052157305,0.000533908091,0.000413934006,0.00056424477,0.00067550047,0.00074647098,0.00104418199,0.00086072292,0.00080914743,0.000744222614,0.000484717889,0.00084541437,0.00131163922,0.0013691818,0.00148292161,0.00076175131,0.00120760136,0.00090395931,0.000606265886,0.000927282969,0.000826295092,0.001292093318,0.0016719566,0.0010680196,0.00101004947,0.00165122057,0.00122193711,0.00081398966,0.00135005069,0.00059060572,0.00081630073,0.00102363001,0.0011220848,0.00140454895,0.00074091994,0.00134153524,0.000307978497,0.00101376001,0.00070328329,0.00111456212,0.00141022975,0.0014566467,0.0010109435,0.0008748945,0.00055648073,0.00052950009,0.00093560222,0.00067466312,0.000565320586,0.00072882418,0.000541141756,0.000739974751,0.00106695184,0.000572029684,0.00053820711,0.000732140098,0.00076296462
"PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)",0.00065669905,0.000537881699,0.000531108296,0.000552685548,0.000576769544,0.000485496781,0.000606886006,0.000710380747,0.00081228079,0.00133775513,0.0008621426,0.0009012795,0.000799663207,0.000531471954,0.00088092356,0.00145895304,0.00139234289,0.001587486581,0.00087253275,0.00127457813,0.00097006393,0.00062196254,0.000981371339,0.000883917531,0.00137936388,0.00191261952,0.00113861693,0.00106129554,0.0019441435,0.00131163857,0.00083367147,0.00157478743,0.00063217091,0.00096935084,0.00111708738,0.00127048934,0.001508240187,0.00080154305,0.0015523288,0.000321222994,0.00108577922,0.000726564637,0.00129155236,0.0015153162,0.001494660405,0.00106823261,0.00095449501,0.00074189576,0.000647782758,0.00100766868,0.00072304422,0.00059337456,0.00085742177,0.00067092726,0.000785990184,0.00113773184,0.000683281861,0.000645821426,0.000848718362,0.0008001539
"PWY-6396: superpathway of 2,3-butanediol biosynthesis",0,0,1.58266e-06,6.80644e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-6415: L-ascorbate biosynthesis V",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51997e-06,0,0,0,0,5.89912e-06
"PWY-6435: 4-hydroxybenzoate biosynthesis V",0,3.899606e-06,2.90959e-06,0,0,6.38377e-06,0,0,0,0,0,0,0,4.36414e-06,9.7937e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81892e-05,1.50132e-05,0,0,0,0,0,0,0,0,1.573606e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-6467: Kdo transfer to lipid IVA III (Chlamydia)",0,0,0,0,0,0,0,0,0,0,0,0,6.71328e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67641e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)",0,0,5.76459e-05,2.165868e-05,5.22217e-05,1.78466e-05,2.51313e-05,0,0,0,0,3.92709e-05,1.67308e-05,0,0,0,0,0,0,0,0,2.031515e-05,0,0,0,0,0,4.19831e-05,0,1.76068e-05,2.30782e-05,2.60482e-05,3.80631e-05,0,1.90885e-05,0,0,8.63928e-06,2.54845e-05,0,6.23052e-05,0,0,0,0,0,0,4.24545e-05,2.018e-05,0,0,0,2.45722e-05,0,2.57459e-05,0,2.81023e-05,2.07384e-05,0,2.37265e-05
"PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)",0,2.09356e-05,9.912778e-05,0.00024385468,7.16821e-05,7.13974e-05,2.55707e-05,0,0,0,7.29413e-05,4.73742e-05,1.90757e-05,3.462742e-05,0,0,0,0,0,0,0,0.000101678,0,7.41781e-05,0,0,0,0.0001244312,0,1.96058e-05,2.57552e-05,2.89107e-05,8.62763e-05,0,2.25776e-05,0,0,2.73444e-05,2.88429e-05,0,0.0001108994,9.27345e-05,0,0,0,0.000358446,0,5.45156e-05,3.06618e-05,0,2.35636e-05,0,2.71456e-05,1.84918e-05,2.61476e-05,0.000363766,2.91849e-05,2.13119e-05,0,2.84458e-05
"PWY-6478: GDP-D-glycero-&alpha;-D-manno-heptose biosynthesis",0,0,1.90025e-06,0,0,0,6.98875e-06,0,0,5.14309e-06,0,8.04279e-06,0,0,0,0,0,0,0,0,0,0,4.12507e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48448e-05,0,0,0,0,0,0,0,0,0,0,0,6.2239e-06,7.06336e-06,0,3.27144e-06,0,5.45412e-06,3.07066e-06,7.47504e-06,0
"PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation",6.521156e-05,0.000272284057,0.0001522223825,0.000137818677,5.321915e-05,0.000168490612,8.96644e-05,1.23456e-05,0,4.082503e-05,4.183514e-05,5.81446e-05,0.000106211986,0.000272997519,9.25596e-05,3.740825e-05,3.748757e-05,1.952364e-05,0.0001020573,4.587216e-05,6.710298e-05,7.3358164e-05,6.80642e-05,2.877662e-05,3.15215e-05,0,3.554677e-05,4.77627e-05,2.125454e-05,5.221643e-05,2.955156e-05,8.088893e-05,3.77463e-05,6.548711e-05,4.754572e-05,1.222331e-05,3.495214e-05,8.432895e-05,7.171827e-05,4.728191e-05,2.20104e-05,5.290571e-05,1.36302e-05,1.00105e-05,1.665702e-05,0,4.754123e-05,4.226024e-05,4.473911e-05,3.43751e-05,7.544492e-05,2.902244e-05,4.912497e-05,4.195566e-05,3.887249e-05,5.22189e-06,2.749262e-05,2.709784e-05,4.713962e-05,5.786298e-05
"PWY-6519: 8-amino-7-oxononanoate biosynthesis I",0.00022976838,0.0004389411,0.000371895396,0.000385578151,0.000428495578,0.000353166586,0.00030743708,4.59471e-05,0.000111059,2.970743e-05,5.178917e-05,0,0.00031373438,0.000495952887,0.00028421138,2.96078e-05,3.49873e-05,0,5.20634e-05,3.05988e-05,8.799483e-05,0.00012194522,0.00014347595,0.0001158443,5.024707e-05,0,9.905565e-05,4.32963e-05,0,8.923934e-05,4.09135e-05,7.28336e-06,9.589621e-05,0.00011654496,9.78167e-05,2.7028e-05,0.000110503,0.00023607167,0,0.000117857,4.18383e-05,2.603114e-05,0,3.780229e-05,2.91111e-05,2.138748e-05,7.23552e-05,0.00014775217,0.000135984,4.08021e-05,0.0001443551,0.00019587329,0.00018217297,0.000149464,0.0001322487,4.847529e-05,0.00018287413,0.0001515573,0.00014443742,0.0001487543
